age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,customer_id,loan_amount,loan_approval_probability
29,Private,84366,10th,6,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,0,40,Mexico,42958,0.0,0.013496105559170246
44,Private,144925,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,3325,0,40,United-States,12215,0.0,0.09370306134223938
64,Self-emp-inc,132832,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,20051,0,40,,19529,60520.171875,0.9913268685340881
45,Self-emp-not-inc,123681,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,30,United-States,46035,0.0,0.21606041491031647
26,State-gov,106491,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,2238,0.0,0.00311639322899282
67,Self-emp-inc,73559,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,9386,0,50,United-States,35552,54464.03125,0.8343762159347534
40,Private,125776,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,44982,0.0,0.13196060061454773
30,Private,415266,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,6903,0.0,0.014538428746163845
39,Private,242922,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,47217,0.0,0.11275890469551086
53,Private,103931,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,19237,0.0,0.43043649196624756
61,,203849,Some-college,10,Divorced,,Not-in-family,White,Female,0,0,40,United-States,47946,0.0,0.013135578483343124
48,Self-emp-not-inc,243631,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,7688,0,40,United-States,17498,32088.12109375,0.9607334733009338
33,Local-gov,222654,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,66,,32423,0.0,0.3025834262371063
39,Private,176335,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,65,United-States,47018,54939.0390625,0.9180482625961304
66,Private,123484,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,4204,0.0,0.03670394420623779
38,Private,170020,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3137,0,45,United-States,20154,0.0,0.164136603474617
48,Private,255439,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,30039,0.0,0.030406320467591286
23,Private,178272,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,40279,0.0,0.010569884441792965
38,Self-emp-inc,231491,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,12729,0.0,0.20109784603118896
55,Private,104996,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,39497,0.0,0.05732586607336998
23,Private,173679,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,41133,0.0,0.0022972384467720985
50,Private,174655,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,40808,37444.5,0.6610721945762634
41,Self-emp-not-inc,29762,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,5013,0,70,United-States,20778,45512.46875,0.6974630951881409
29,Private,31935,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,29457,0.0,0.003945635166019201
46,Self-emp-not-inc,131091,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1902,40,United-States,34428,70869.328125,0.8481422662734985
60,Local-gov,124987,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,40,United-States,27271,60257.38671875,0.9648967981338501
25,Local-gov,117833,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,26718,0.0,0.008143181912600994
28,Private,275116,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,46678,0.0,0.004078113008290529
27,Private,211032,Preschool,1,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,41310,0,24,Mexico,22715,5115.7099609375,0.9941784143447876
55,State-gov,197399,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,13151,0.0,0.4582764506340027
44,Self-emp-not-inc,149943,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,60,Taiwan,34105,0.0,0.31367433071136475
27,Private,203160,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,28,United-States,492,0.0,0.002473272383213043
19,Private,164123,11th,7,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,United-States,43837,0.0,0.0007170618628151715
17,Private,318025,HS-grad,9,Never-married,Other-service,Other-relative,White,Male,0,0,20,United-States,14566,0.0,0.00064882542937994
53,Private,129525,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,34857,0.0,0.4076635539531708
61,Private,189932,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,30,United-States,15383,0.0,0.031061599031090736
64,Private,183513,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States,22854,0.0,0.010446534492075443
18,Private,211413,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,15,United-States,14555,0.0,0.0006263568066060543
49,Self-emp-not-inc,249585,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States,25262,0.0,0.0452098585665226
49,Local-gov,174981,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,47,United-States,28063,0.0,0.08569125086069107
39,Private,206074,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,47647,0.0,0.47150036692619324
45,Private,131309,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,32,United-States,11750,0.0,0.15246720612049103
22,,113175,Some-college,10,Never-married,,Own-child,White,Female,0,0,20,United-States,19738,0.0,0.0011662689503282309
37,Local-gov,161111,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,10,United-States,10578,0.0,0.004387282766401768
58,Federal-gov,26947,Bachelors,13,Widowed,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,13467,43827.5546875,0.5198941826820374
21,Private,57951,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,34657,0.0,0.001489131711423397
47,Private,155509,HS-grad,9,Separated,Other-service,Other-relative,Black,Female,0,0,35,United-States,29578,0.0,0.003747561713680625
20,Private,398166,11th,7,Never-married,Other-service,Own-child,Black,Male,0,0,40,United-States,15432,0.0,0.0008275199215859175
51,Private,256466,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,50,Philippines,10645,0.0,0.48617902398109436
45,Private,330087,Assoc-acdm,12,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,7719,0.0,0.017732445150613785
51,Private,99185,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,37485,0.0,0.40429773926734924
34,Local-gov,175856,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,37795,0.0,0.04499683901667595
43,State-gov,222978,Doctorate,16,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,32222,48296.296875,0.6533738374710083
52,Self-emp-not-inc,156882,Some-college,10,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,2719,0.0,0.23692700266838074
42,Private,210534,5th-6th,3,Separated,Adm-clerical,Other-relative,White,Male,0,0,40,El-Salvador,31410,0.0,0.007451715413480997
34,Private,235062,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,7558,0.0,0.0287522841244936
17,,235661,10th,6,Never-married,,Own-child,White,Female,0,0,30,United-States,5727,0.0,0.0008366457768715918
45,Local-gov,135776,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,30,United-States,18399,0.0,0.02364308573305607
58,Private,49893,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,24008,43438.90625,0.588538408279419
25,Private,66935,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,9267,0.0,0.004208350088447332
49,Private,68493,HS-grad,9,Married-spouse-absent,Craft-repair,Unmarried,Black,Male,0,0,40,United-States,7871,0.0,0.2788132131099701
19,Private,183532,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25,United-States,48049,0.0,0.0010860053589567542
24,Private,216129,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,17881,0.0,0.019243614748120308
33,Private,100294,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,4365,0.0,0.027259137481451035
44,Self-emp-inc,121352,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,25239,0.0,0.15630441904067993
43,Private,188696,Assoc-voc,11,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,18807,0.0,0.006182550918310881
51,Private,91137,9th,5,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,31761,0.0,0.019679604098200798
32,,647882,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,40,,25898,0.0,0.01891569048166275
24,Private,231261,12th,8,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,14701,0.0,0.007937437854707241
34,Self-emp-not-inc,175697,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,75,United-States,26276,0.0,0.19883301854133606
42,Private,153414,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,United-States,46891,0.0,0.3593175709247589
33,Private,214635,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,,5171,0.0,0.01652318611741066
57,Private,43290,10th,6,Divorced,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,0,0,20,United-States,792,0.0,0.002064209431409836
18,Private,333611,5th-6th,3,Never-married,Other-service,Other-relative,White,Male,0,0,54,Mexico,29568,0.0,0.0010309077333658934
19,,252292,HS-grad,9,Never-married,,Own-child,White,Male,0,0,40,United-States,26722,0.0,0.0012174526927992702
32,Private,53277,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,40331,0.0,0.06619547307491302
30,Private,126242,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,20870,0.0,0.0371544249355793
55,Self-emp-not-inc,349910,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,32533,0.0,0.44219598174095154
30,Private,224462,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,11077,0.0,0.006393241696059704
30,Private,161153,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,9794,0.0,0.010632908903062344
52,,133336,10th,6,Divorced,,Not-in-family,White,Male,0,0,25,United-States,1286,0.0,0.0023135559167712927
38,Local-gov,210991,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States,37935,68275.8984375,0.8315677642822266
36,Private,127865,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,4650,0,25,United-States,15354,0.0,0.3255613148212433
32,Private,130304,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1485,48,United-States,19911,0.0,0.367463082075119
39,Private,101020,12th,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,37097,0.0,0.013286133296787739
41,Private,121201,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,15394,0.0,0.07302920520305634
25,,257006,11th,7,Divorced,,Unmarried,White,Female,0,0,40,United-States,1044,0.0,0.004626748152077198
44,Private,113324,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,42304,0.0,0.27813610434532166
37,Private,176073,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,38160,0.0,0.1748759150505066
35,Local-gov,182570,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,41997,0.0,0.07929637283086777
42,Private,170230,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,55,United-States,48029,0.0,0.07241363078355789
22,Private,448626,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,31836,0.0,0.00614548847079277
46,Private,140644,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,0,2258,50,United-States,9680,0.0,0.15193255245685577
29,Private,253593,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States,39957,0.0,0.0047087036073207855
54,State-gov,239256,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,3170,0.0,0.32355982065200806
45,Private,246891,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1902,40,United-States,18586,71454.796875,0.8974239826202393
59,Private,113838,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,427,0.0,0.014369525946676731
43,Federal-gov,287008,Masters,14,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,35,United-States,31121,0.0,0.28266239166259766
36,Private,248708,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,36677,0.0,0.04293239861726761
26,Local-gov,265230,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,37353,0.0,0.006533388048410416
32,Private,164507,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,Columbia,32298,0.0,0.003489038208499551
18,Private,159561,11th,7,Never-married,Transport-moving,Own-child,White,Male,0,0,20,United-States,37807,0.0,0.0006548104574903846
34,Private,198183,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,16433,0.0,0.006169064901769161
47,Private,199277,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,Portugal,13884,0.0,0.09771422296762466
56,Self-emp-not-inc,296991,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,England,1191,67983.1796875,0.7399315237998962
24,Private,216853,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37,United-States,3230,0.0,0.0031960420310497284
36,State-gov,340091,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,36,United-States,42863,0.0,0.18296308815479279
40,State-gov,150874,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,1506,0,40,United-States,43290,0.0,0.31760263442993164
55,Private,229029,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,48,United-States,25063,63899.3515625,0.9887334108352661
60,Private,266983,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,32,United-States,933,0.0,0.031059348955750465
66,Self-emp-not-inc,174995,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,2290,0,30,Hungary,35121,0.0,0.3356482684612274
42,Private,111895,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,40,United-States,5357,58924.71875,0.8656243681907654
35,Private,29874,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,32862,0.0,0.0827673003077507
39,Self-emp-not-inc,326400,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,24568,0.0,0.025124628096818924
49,Local-gov,173584,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,25089,0.0,0.3059576451778412
47,Private,225456,HS-grad,9,Never-married,Tech-support,Other-relative,White,Male,0,0,50,United-States,25505,0.0,0.02784029394388199
20,Private,253612,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,30,United-States,13502,0.0,0.001376401400193572
48,Private,81497,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,65,United-States,4531,0.0,0.1289191097021103
52,Self-emp-not-inc,95082,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,2142,0.0,0.3601279854774475
39,Private,182828,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,22897,0.0,0.024367207661271095
35,Local-gov,110075,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024,0,50,United-States,8756,56294.6796875,0.9885796904563904
18,,266287,Some-college,10,Never-married,,Own-child,White,Female,0,0,25,United-States,33042,0.0,0.0011339427437633276
28,Private,129624,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,Cambodia,12262,0.0,0.25791215896606445
20,,124242,Some-college,10,Never-married,,Own-child,White,Female,0,0,40,United-States,20581,0.0,0.002193401101976633
30,,96851,Some-college,10,Never-married,,Not-in-family,White,Female,0,1719,25,United-States,19633,0.0,0.01862615905702114
65,Private,274916,HS-grad,9,Widowed,Sales,Unmarried,White,Female,0,0,40,United-States,28969,0.0,0.358473539352417
65,,105017,Bachelors,13,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,30127,0.0,0.11879663914442062
17,Private,140117,10th,6,Never-married,Sales,Own-child,White,Female,0,0,12,United-States,27932,0.0,0.0006944305496290326
50,Private,46155,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,46111,0.0,0.35232919454574585
22,Private,427686,10th,6,Divorced,Craft-repair,Own-child,White,Male,0,0,40,United-States,19104,0.0,0.0016404750058427453
31,Self-emp-inc,203488,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,35198,0.0,0.04834197834134102
45,Self-emp-inc,81534,HS-grad,9,Never-married,Sales,Unmarried,Asian-Pac-Islander,Male,0,0,40,United-States,2559,0.0,0.0883631780743599
33,Local-gov,255058,Bachelors,13,Divorced,Prof-specialty,Own-child,White,Male,0,2339,40,United-States,14936,0.0,0.3793036639690399
34,Private,269723,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,2977,0,50,United-States,36229,0.0,0.3370758593082428
